:START_ID,:END_ID,:TYPE,rel,support_count:int,support_probability:float,log_support_odds:float,batch_ids,edge_probability:float
event:entertainment-week,event:breakfast,CAUSAL_LINK,CAUSES,,,,,
event:entertainment-week,event:cosmos-club-reception,CAUSAL_LINK,CAUSES,,,,,
event:entertainment-week,event:edson-bradley-open-house,CAUSAL_LINK,CAUSES,,,,,
event:entertainment-week,event:pan-american-reception,CAUSAL_LINK,CAUSES,,,,,
event:erection-of-temporary-buildings,event:reduction-in-rates,CAUSAL_LINK,ENABLES,,,,,
event:establish_max_prices,event:coal_strike,CAUSAL_LINK,CAUSES,,,,,
event:etchison-testimony,event:lusitania-negotiations,CAUSAL_LINK,MEDIATES,,,,,
event:ex-crown-prince-location,event:former-emperor-holland,CAUSAL_LINK,CAUSES,,,,,
event:ex-kaiser-keeps-touch,actor:ex-kaiser,CAUSAL_LINK,CAUSES,,,,,
event:ex-kaiser-return,actor:ex-kaiser,CAUSAL_LINK,CAUSES,,,,,
event:ex_crown_prince_escape,event:german_resistance,CAUSAL_LINK,CAUSES,,,,,
event:examiner_salary_increase,claim:examiner_salary_neglected,CAUSAL_LINK,CAUSES,,,,,
event:executive-cooperation,event:suffrage-convention,CAUSAL_LINK,ENABLES,,,,,
event:exemption,actor:weaver_order,CAUSAL_LINK,CAUSES,,,,,
event:exemption_orders,claim:dependency_bona_fide,CAUSAL_LINK,CAUSES,,,,,
event:expedition-checking-dash,event:military-observers-concern,CAUSAL_LINK,CAUSES,,,,,
event:explosion,actor:investigators,CAUSAL_LINK,CAUSES,,,,,
event:explosion,actor:police,CAUSAL_LINK,CAUSES,,,,,
event:explosion,actor:troops,CAUSAL_LINK,CAUSES,,,,,
event:explosion,claim:gas_explosion,CAUSAL_LINK,CAUSES,,,,,
event:explosion,topic:tunnel,CAUSAL_LINK,CAUSES,,,,,
event:explosion-at-black-tom-pier,topic:casualties,CAUSAL_LINK,CAUSES,,,,,
event:explosion-at-black-tom-pier,topic:property-damage,CAUSAL_LINK,CAUSES,,,,,
event:explosion_morgan,topic:munitions_disaster,CAUSAL_LINK,CAUSES,,,,,
event:extended_draft_ages,claim:enough_man_power,CAUSAL_LINK,ENABLES,,,,,
event:external-pressure-on-german-government,event:german-confidence-waning,CAUSAL_LINK,CAUSES,,,,,
event:external-pressure-on-german-government,event:reichstag-demand-for-peace,CAUSAL_LINK,CAUSES,,,,,
event:extradition-refusal,topic:german-extradition,CAUSAL_LINK,CAUSES,,,,,
event:fair-price-commission,event:president-wilson-congratulations,CAUSAL_LINK,CAUSES,,,,,
event:fair-price-director,topic:fair-pricing,CAUSAL_LINK,CAUSES,,,,,
event:fair_price_association,actor:attorney_general_palmer,CAUSAL_LINK,CAUSES,,,,,
event:fall-of-st-quentin,event:german-retreat,CAUSAL_LINK,CAUSES,,,,,
event:fare_increase_application,claim:fare_increase_necessary,CAUSAL_LINK,CAUSES,,,,,
event:fare_increase_hearing,claim:financial_loss,CAUSAL_LINK,CAUSES,,,,,
event:farewell-at-union-station,claim:singing-school,CAUSAL_LINK,CAUSES,,,,,
event:farmers-criticize-us-reserve-banks,topic:price-situation,CAUSAL_LINK,CAUSES,,,,,
event:fed_bank_head_charges,event:cooper_transactions,CAUSAL_LINK,CAUSES,,,,,
event:fed_bank_head_charges,event:red_cross_deposit_removed,CAUSAL_LINK,CAUSES,,,,,
event:federal_grand_jury_indictment,claim:large_scale_conspiracy,CAUSAL_LINK,CAUSES,,,,,
event:federation-vote-campaign,topic:federation-vote-campaign,CAUSAL_LINK,CAUSES,,,,,
event:fete_de_victoire,event:new_year_1919,CAUSAL_LINK,ENABLES,,,,,
event:fierce-fighting-kemmel,topic:military-conflict,CAUSAL_LINK,CAUSES,,,,,
event:fight_among_prisoners_at_fort_mcpherson,event:grand_jury_criticizes_guestlike_treatment,CAUSAL_LINK,CAUSES,,,,,
event:fighting-in-champagne,event:british-infantry-attacks,CAUSAL_LINK,CAUSES,,,,,
event:fighting-in-champagne,event:german-attempt-to-cross-yser,CAUSAL_LINK,CAUSES,,,,,
event:fighting-kiev,claim:fighting-kiev,CAUSAL_LINK,CAUSES,,,,,
event:fighting-meuse,claim:french-retake-trenches-givenchy,CAUSAL_LINK,CAUSES,,,,,
event:fighting_69th_arrival,actor:war_department,CAUSAL_LINK,CAUSES,,,,,
event:filibuster-extended,event:house-stands-firm,CAUSAL_LINK,CAUSES,,,,,
event:film-theater-wrecking,topic:film-theater-wrecking,CAUSAL_LINK,CAUSES,,,,,
event:finance-committee-report,event:small-contributions,CAUSAL_LINK,CAUSES,,,,,
event:financial-conference-spread-among-members,event:loss-of-10-billion-loaned-to-europe,CAUSAL_LINK,CAUSES,,,,,
event:financial_strain,event:increase_in_fare,CAUSAL_LINK,CAUSES,,,,,
event:financial_strain,event:legal_proceedings,CAUSAL_LINK,CAUSES,,,,,
event:fingerprint-meeting,topic:fingerprint-meeting,CAUSAL_LINK,CAUSES,,,,,
event:fire-at-washington-barracks,topic:food-supply,CAUSAL_LINK,CAUSES,,,,,
event:fire-on-flagship-new-mexico,topic:fire-and-deaths,CAUSAL_LINK,CAUSES,,,,,
event:fire_department_changes,claim:appointments_made,CAUSAL_LINK,CAUSES,,,,,
event:fire_department_changes,claim:men_furloughed,CAUSAL_LINK,CAUSES,,,,,
event:fire_department_changes,claim:promotions_made,CAUSAL_LINK,CAUSES,,,,,
event:fire_in_toledo,claim:fire_in_toledo,CAUSAL_LINK,CAUSES,,,,,
event:fire_rescue_winston_apartments,claim:fire_rescue_efforts,CAUSAL_LINK,CAUSES,,,,,
event:fire_syracuga,claim:fire_destroyed_buildings,CAUSAL_LINK,CAUSES,,,,,
event:firearm_sales_laws,topic:crime_prevention,CAUSAL_LINK,CAUSES,,,,,
event:flood_in_west_virginia,topic:property_loss,CAUSAL_LINK,CAUSES,,,,,
event:floods_in_southern_states,event:additional_fatalities_reported,CAUSAL_LINK,CAUSES,,,,,
event:floods_in_southern_states,event:traffic_suspended_on_railways,CAUSAL_LINK,CAUSES,,,,,
event:floods_in_southern_states,event:wateree_river_rising_in_south_carolina,CAUSAL_LINK,CAUSES,,,,,
event:flour-price-rise,event:baker-price-increase,CAUSAL_LINK,CAUSES,,,,,
event:flour-price-rise,topic:flour-prices,CAUSAL_LINK,CAUSES,,,,,
event:food-administration,claim:food-administration-actions,CAUSAL_LINK,CAUSES,,,,,
event:food-administrator-order,claim:sugar-price-regulation,CAUSAL_LINK,CAUSES,,,,,
event:food-administrator-order,event:sugar-consignment,CAUSAL_LINK,ENABLES,,,,,
event:food-administrator-warning,event:delegation-protests,CAUSAL_LINK,ENABLES,,,,,
event:food-carrying,event:counter-attacks,CAUSAL_LINK,ENABLES,,,,,
event:food-control-bill-discussion,event:german-submarine-sunk,CAUSAL_LINK,CAUSES,,,,,
event:food-control-bill-passed,actor:senate,CAUSAL_LINK,CAUSES,,,,,
event:food-demonstration,event:fighting-in-petrograd,CAUSAL_LINK,CAUSES,,,,,
event:food-distribution,event:wwi,CAUSAL_LINK,MEDIATES,,,,,
event:food-export-control,event:italian-mission,CAUSAL_LINK,MEDIATES,,,,,
event:food-supply,claim:germany-has-food,CAUSAL_LINK,ENABLES,,,,,
event:food-supply-transit,topic:food-supply,CAUSAL_LINK,CAUSES,,,,,
event:food_bill_reductions,topic:food_administration,CAUSAL_LINK,CAUSES,,,,,
event:food_control_laws,event:fair_price_association,CAUSAL_LINK,ENABLES,,,,,
event:food_price_control,claim:consumer_benefits,CAUSAL_LINK,CAUSES,,,,,
event:food_seizures,topic:food_prices,CAUSAL_LINK,CAUSES,,,,,
event:food_shortage_warning,claim:food_administrator_program,CAUSAL_LINK,CAUSES,,,,,
event:food_speculation,claim:speculation_in_food,CAUSAL_LINK,CAUSES,,,,,
event:food_supply_improvement,event:british_food_improvement,CAUSAL_LINK,CAUSES,,,,,
event:forecast_election,event:actual_results,CAUSAL_LINK,MEDIATES,,,,,
event:forecast_election,event:democratic_hopes,CAUSAL_LINK,CAUSES,,,,,
event:forecast_election,event:harding_victory,CAUSAL_LINK,CAUSES,,,,,
event:forecast_election,event:republican_combinations,CAUSAL_LINK,CAUSES,,,,,
event:forecast_need,event:death_penalty,CAUSAL_LINK,ENABLES,,,,,
event:foreign_delegates,claim:zeal_for_peace,CAUSAL_LINK,ENABLES,,,,,
event:foreign_relations_committee_amendments,event:knox_proposal_reject_treaty,CAUSAL_LINK,CAUSES,,,,,
event:foreign_relations_committee_amendments,event:shantung_amendment,CAUSAL_LINK,CAUSES,,,,,
event:formal-replies,actor:austria,CAUSAL_LINK,CAUSES,,,,,
event:formal-replies,actor:germany,CAUSAL_LINK,CAUSES,,,,,
event:former-emperor-holland,event:former-emperor-arrest,CAUSAL_LINK,CAUSES,,,,,
event:fort-smith-strike,topic:fort-smith-strike,CAUSAL_LINK,CAUSES,,,,,
event:fortifications-bill,topic:fortifications-bill,CAUSAL_LINK,CAUSES,,,,,
event:fourth-of-july-celebrations,event:dirigible-position,CAUSAL_LINK,MEDIATES,,,,,
event:france-gains-trenches,claim:france-gains-trenches,CAUSAL_LINK,CAUSES,,,,,
event:france-russian-troop-arrival,claim:france-russian-troop-arrival,CAUSAL_LINK,CAUSES,,,,,
event:france-take-position-somme,claim:france-take-position-somme,CAUSAL_LINK,CAUSES,,,,,
event:france_battle,claim:allies_position_improvement,CAUSAL_LINK,MEDIATES,,,,,
event:france_battle,claim:german_preparation,CAUSAL_LINK,CAUSES,,,,,
event:france_to_fix_prices,claim:france_price_control,CAUSAL_LINK,CAUSES,,,,,
event:franco-american-counter-attack,event:titanic-struggle,CAUSAL_LINK,CAUSES,,,,,
event:freight-relief-order,event:freight-jam-relief,CAUSAL_LINK,CAUSES,,,,,
event:freight-traffic-resumption,topic:freight-traffic,CAUSAL_LINK,CAUSES,,,,,
event:freight_congestion,actor:commissioner_brownlow,CAUSAL_LINK,CAUSES,,,,,
event:freight_congestion,claim:freight_congestion_causes_loss,CAUSAL_LINK,CAUSES,,,,,
event:freight_embargo,claim:weather_impact,CAUSAL_LINK,CAUSES,,,,,
event:freight_embargo,event:coal_distribution,CAUSAL_LINK,ENABLES,,,,,
event:french-advance,claim:french-advance,CAUSAL_LINK,CAUSES,,,,,
event:french-advance,event:coucy-le-chateau-capture,CAUSAL_LINK,CAUSES,,,,,
event:french-advance-verdun,topic:military-battle,CAUSAL_LINK,CAUSES,,,,,
event:french-drive-germans-out-of-trench-north-of-maurepas,event:report-on-friday-s-fighting,CAUSAL_LINK,CAUSES,,,,,
event:french-follow-up-on-somme,event:french-gains-on-somme,CAUSAL_LINK,MEDIATES,,,,,
event:french-improvement,claim:french-improve-positions,CAUSAL_LINK,CAUSES,,,,,
event:french-new-advance,topic:western-front,CAUSAL_LINK,CAUSES,,,,,
event:french-offensive-somme,claim:french-attack-autrecourt,CAUSAL_LINK,CAUSES,,,,,
event:french-offensive-somme,claim:french-attack-clery,CAUSAL_LINK,CAUSES,,,,,
event:french-offensive-somme,claim:french-take-rancourt,CAUSAL_LINK,CAUSES,,,,,
event:french-repulsion-of-german-attacks,event:german-transfers-to-russian-front,CAUSAL_LINK,ENABLES,,,,,
event:french-take-hill-and-farm,topic:western-front,CAUSAL_LINK,CAUSES,,,,,
event:french-take-prisoners,topic:war,CAUSAL_LINK,CAUSES,,,,,
event:french_advancement,actor:french_forces,CAUSAL_LINK,CAUSES,,,,,
event:french_advancing,topic:military_operations,CAUSAL_LINK,CAUSES,,,,,
event:french_attack,claim:french_advancement,CAUSAL_LINK,CAUSES,,,,,
event:french_attack_aillette_front,event:german_retreat_chemin_des_dames,CAUSAL_LINK,ENABLES,,,,,
event:french_attack_orvilles_sorel,event:french_defense_noyon,CAUSAL_LINK,CAUSES,,,,,
event:french_attack_success,event:german_attack_repulsion,CAUSAL_LINK,CAUSES,,,,,
event:french_brigade_hold_malancourt,event:german_attacks_douaumont_vaux,CAUSAL_LINK,ENABLES,,,,,
event:french_counterattack,event:french_repulse,CAUSAL_LINK,MEDIATES,,,,,
event:french_counterattacks_verdun,topic:war,CAUSAL_LINK,CAUSES,,,,,
event:french_cross_marne,event:german_counterattack_vandieres,CAUSAL_LINK,CAUSES,,,,,
event:french_defense_amiens,claim:french_success,CAUSAL_LINK,CAUSES,,,,,
event:french_gain_somme,topic:war,CAUSAL_LINK,CAUSES,,,,,
event:french_gains,event:villages_seized,CAUSAL_LINK,CAUSES,,,,,
event:french_improvement_locre,claim:french_improvement,CAUSAL_LINK,CAUSES,,,,,
event:french_occupation_maurepas,claim:french_occupation_maurepas,CAUSAL_LINK,CAUSES,,,,,
event:french_offensive_aisne,event:air_raids_rhine,CAUSAL_LINK,MEDIATES,,,,,
event:french_success,claim:french_rebuttal,CAUSAL_LINK,CAUSES,,,,,
event:french_success_somme,claim:allies_have_numerical_advantage,CAUSAL_LINK,MEDIATES,,,,,
event:french_trenches_taken,event:british_success_on_somme,CAUSAL_LINK,CAUSES,,,,,
event:friday-raid,claim:friday-casualties,CAUSAL_LINK,CAUSES,,,,,
event:friday-raid,topic:zeppelin-raid,CAUSAL_LINK,CAUSES,,,,,
event:fuel_administration_request,event:tax_discussion,CAUSAL_LINK,ENABLES,,,,,
event:funston_report,claim:tension_high,CAUSAL_LINK,CAUSES,,,,,
event:game_result,event:fan_rush,CAUSAL_LINK,ENABLES,,,,,
event:game_result,event:peary_appointment,CAUSAL_LINK,MEDIATES,,,,,
event:game_result,event:prohibition_order,CAUSAL_LINK,CAUSES,,,,,
event:game_result,event:weather_change,CAUSAL_LINK,MEDIATES,,,,,
event:game_start,event:weather_change,CAUSAL_LINK,CAUSES,,,,,
event:gas-explosion-fire,claim:gas-main-burst,CAUSAL_LINK,CAUSES,,,,,
event:gas-rate-decision,topic:gas-rate,CAUSAL_LINK,CAUSES,,,,,
event:gas-rate-increase,event:naval-air-raids,CAUSAL_LINK,CAUSES,,,,,
event:gas-tank-explosion,topic:industrial-accident,CAUSAL_LINK,CAUSES,,,,,
event:gaza_capture,event:british_hold_new_gains,CAUSAL_LINK,MEDIATES,,,,,
event:gen-blanquet-killed,actor:gen-blanquet,CAUSAL_LINK,CAUSES,,,,,
event:gen-blanquet-killed,actor:gen-sanchez,CAUSAL_LINK,CAUSES,,,,,
event:gen-foch-may-hit-foe,event:germany-offensive-not-completed,CAUSAL_LINK,MEDIATES,,,,,
event:gen-kaledines-control-russia,topic:war-effort,CAUSAL_LINK,CAUSES,,,,,
event:gen-scott-hearing,claim:universal-training-benefits,CAUSAL_LINK,CAUSES,,,,,
event:gen-scott-hearing,claim:volunteer-system-failure,CAUSAL_LINK,CAUSES,,,,,
event:gen_funston_arranges_details,claim:aero_squadron_ready,CAUSAL_LINK,CAUSES,,,,,
event:gen_funston_arranges_details,claim:gen_funston_will_not_command,CAUSAL_LINK,CAUSES,,,,,
event:gen_funston_arranges_details,claim:secretive_military_operations,CAUSAL_LINK,CAUSES,,,,,
event:gen_funston_arranges_details,claim:troops_cross_grande,CAUSAL_LINK,CAUSES,,,,,
event:gen_funston_arranges_details,claim:troops_mobilization_time,CAUSAL_LINK,CAUSES,,,,,
event:gen_mills_death,actor:mills_gen,CAUSAL_LINK,CAUSES,,,,,
event:gen_pershing_to_head_force_of_us_regulars_against_the_germans,event:american_troops_go_to_european_battle_front,CAUSAL_LINK,CAUSES,,,,,
event:gen_von_der_marwitz_reported_to_have_arrived_at_treves_with_a_big_army_and_appears_to_be_preparing_for_a_counter_revolution,event:solf_may_step_down,CAUSAL_LINK,CAUSES,,,,,
event:general_strike_plan,event:anti_red_riots,CAUSAL_LINK,MEDIATES,,,,,
event:general_strike_plan,event:beer_dumping,CAUSAL_LINK,MEDIATES,,,,,
event:general_strike_plan,topic:bolshevism_spread,CAUSAL_LINK,CAUSES,,,,,
event:general_strike_plan,topic:presidential_pledge,CAUSAL_LINK,ENABLES,,,,,
event:general_strike_plan,topic:reds_attack_plan,CAUSAL_LINK,MEDIATES,,,,,
event:georgetown-channel-cut,claim:ice-jam,CAUSAL_LINK,CAUSES,,,,,
event:german-advance,claim:german-advance,CAUSAL_LINK,CAUSES,,,,,
event:german-advance,event:german-train-service-curtailment,CAUSAL_LINK,ENABLES,,,,,
event:german-advance-alt,event:falkenhayns-confidence,CAUSAL_LINK,ENABLES,,,,,
event:german-advance-amiens,topic:military-conflict,CAUSAL_LINK,CAUSES,,,,,
event:german-advance-marne,topic:german-offensive,CAUSAL_LINK,CAUSES,,,,,
event:german-advance-montdider-to-noyon,event:german-advance-antoval,CAUSAL_LINK,CAUSES,,,,,
event:german-advance-montdider-to-noyon,event:german-advance-vignemont,CAUSAL_LINK,CAUSES,,,,,
event:german-advance-riga,event:german-advance-to-petrograd,CAUSAL_LINK,ENABLES,,,,,
event:german-advance-riga,event:german-cross-dvina,CAUSAL_LINK,CAUSES,,,,,
event:german-advance-riga,event:german-shelling-riga-coast,CAUSAL_LINK,CAUSES,,,,,
event:german-advance-riga,event:russian-retreat,CAUSAL_LINK,CAUSES,,,,,
event:german-advance-rumania,event:bandit-attack-chihuahua,CAUSAL_LINK,CAUSES,,,,,
event:german-advance-rumania,event:bandit-retreat-chihuahua,CAUSAL_LINK,CAUSES,,,,,
event:german-advance-rumania,event:german-crossing-alt,CAUSAL_LINK,CAUSES,,,,,
event:german-advance-rumania,event:german-crossing-danube,CAUSAL_LINK,CAUSES,,,,,
event:german-advance-rumania,event:german-occupation-islands-danube,CAUSAL_LINK,CAUSES,,,,,
event:german-advance-rumania,event:powhatan-fire,CAUSAL_LINK,CAUSES,,,,,
event:german-advance-rumania,event:rumanian-retreat-orsova,CAUSAL_LINK,CAUSES,,,,,
event:german-advance-rumania,event:russian-offensive-gyergyo-mountains,CAUSAL_LINK,CAUSES,,,,,
event:german-aeroplane-shot-down,event:british-report-gains,CAUSAL_LINK,ENABLES,,,,,
event:german-aircraft-bombed-allied-positions,event:german-trench-raiding,CAUSAL_LINK,CAUSES,,,,,
event:german-army-retreat,event:fraternization-stopped,CAUSAL_LINK,CAUSES,,,,,
event:german-army-strength,claim:german-army-strength,CAUSAL_LINK,CAUSES,,,,,
event:german-artillery-activity,topic:western-front,CAUSAL_LINK,CAUSES,,,,,
event:german-assault-verdun,claim:german-effort-supreme,CAUSAL_LINK,CAUSES,,,,,
event:german-assault-verdun,topic:verdun-battle,CAUSAL_LINK,CAUSES,,,,,
event:german-attack-artois,event:french-defeat-nieuport,CAUSAL_LINK,CAUSES,,,,,
event:german-attack-bouresches-belleau-wood,event:american-repulsion,CAUSAL_LINK,CAUSES,,,,,
event:german-attack-nieuport,event:french-defeat-nieuport,CAUSAL_LINK,CAUSES,,,,,
event:german-attack-northern-sector,claim:german-effort-channel-ports,CAUSAL_LINK,MEDIATES,,,,,
event:german-attack-northern-sector,claim:german-effort-french-defenses,CAUSAL_LINK,MEDIATES,,,,,
event:german-attack-northern-sector,claim:german-effort-paris,CAUSAL_LINK,MEDIATES,,,,,
event:german-attack-on-british-lines,claim:german-advance-in-flanders,CAUSAL_LINK,CAUSES,,,,,
event:german-attack-on-rumania,actor:germany,CAUSAL_LINK,CAUSES,,,,,
event:german-attack-soissons,topic:german-offensive,CAUSAL_LINK,CAUSES,,,,,
event:german-attack-southern-sector,claim:german-effort-channel-ports,CAUSAL_LINK,MEDIATES,,,,,
event:german-attack-southern-sector,claim:german-effort-french-defenses,CAUSAL_LINK,MEDIATES,,,,,
event:german-attack-southern-sector,claim:german-effort-paris,CAUSAL_LINK,MEDIATES,,,,,
event:german-attack-verdun,topic:war,CAUSAL_LINK,CAUSES,,,,,
event:german-attack-western-front,claim:german-attack-herbe-forest,CAUSAL_LINK,CAUSES,,,,,
event:german-attack-western-front,claim:german-attack-upper-alsace,CAUSAL_LINK,CAUSES,,,,,
event:german-attacks,event:german-losses,CAUSAL_LINK,CAUSES,,,,,
event:german-attacks-aisne,actor:german-army,CAUSAL_LINK,CAUSES,,,,,
event:german-attempt-to-explain-plot,claim:germany-denying-plot-against-united-states,CAUSAL_LINK,CAUSES,,,,,
event:german-attempt-to-explain-plot,claim:germany-denying-plot-against-united-states,CAUSAL_LINK,ENABLES,,,,,
event:german-attempts-repelled-verdun,actor:british-army,CAUSAL_LINK,CAUSES,,,,,
event:german-bulgarian-invasion,event:rumanian-advance,CAUSAL_LINK,ENABLES,,,,,
event:german-capture-hill-verdun,claim:german-capture-hill-verdun,CAUSAL_LINK,CAUSES,,,,,
event:german-capture-kemmel,topic:military-conflict,CAUSAL_LINK,CAUSES,,,,,
event:german-cavalry-drawn-out,actor:british-army,CAUSAL_LINK,CAUSES,,,,,
event:german-chancellor-declaration,claim:german-chancellor-declaration,CAUSAL_LINK,CAUSES,,,,,
event:german-chancellor-response,claim:german-chancellor-accepts-points,CAUSAL_LINK,CAUSES,,,,,
event:german-chancellor-speech,claim:germany-has-freezed-russia,CAUSAL_LINK,CAUSES,,,,,
event:german-chancellor-speech,claim:germany-wants-conference-of-belligerents,CAUSAL_LINK,CAUSES,,,,,
event:german-chancellor-speech,claim:germany-wants-defensive-war,CAUSAL_LINK,CAUSES,,,,,
event:german-chancellor-speech,claim:germany-wants-self-determination,CAUSAL_LINK,CAUSES,,,,,
event:german-chancellor-speech,claim:germany-will-not-retain-belgium,CAUSAL_LINK,CAUSES,,,,,
event:german-counter-attack,claim:german-counter-attack,CAUSAL_LINK,CAUSES,,,,,
event:german-counter-attack-fierce,claim:german-counter-attack-fierce,CAUSAL_LINK,CAUSES,,,,,
event:german-counter-attack-thillois,topic:german-offensive,CAUSAL_LINK,CAUSES,,,,,
event:german-counterattack,claim:german-objective,CAUSAL_LINK,CAUSES,,,,,
event:german-counterattacks,actor:german-forces,CAUSAL_LINK,ENABLES,,,,,
event:german-counterattacks,claim:german-counterattacks,CAUSAL_LINK,CAUSES,,,,,
event:german-counterattacks-failed,claim:german-counterattacks-failed,CAUSAL_LINK,CAUSES,,,,,
event:german-counterattacks-repulsed,event:british-and-french-thrusts,CAUSAL_LINK,CAUSES,,,,,
event:german-courage-booster,actor:german-command,CAUSAL_LINK,ENABLES,,,,,
event:german-courage-booster,actor:german-population,CAUSAL_LINK,ENABLES,,,,,
event:german-cross-dvina,event:german-offensive-mitau,CAUSAL_LINK,CAUSES,,,,,
event:german-defeat,claim:allied-victory,CAUSAL_LINK,ENABLES,,,,,
event:german-defeat,claim:german-losses,CAUSAL_LINK,CAUSES,,,,,
event:german-effort-first,event:german-offensive,CAUSAL_LINK,CAUSES,,,,,
event:german-effort-recapture,claim:german-preparation,CAUSAL_LINK,CAUSES,,,,,
event:german-efforts-restricted,event:british-naval-aeroplane-raid,CAUSAL_LINK,CAUSES,,,,,
event:german-efforts-restricted,event:british-official-report,CAUSAL_LINK,CAUSES,,,,,
event:german-efforts-restricted,event:fierce-fighting-at-verdun,CAUSAL_LINK,CAUSES,,,,,
event:german-efforts-restricted,event:german-losses,CAUSAL_LINK,CAUSES,,,,,
event:german-efforts-restricted,event:latest-french-communication,CAUSAL_LINK,CAUSES,,,,,
event:german-elections,actor:german-socialists,CAUSAL_LINK,CAUSES,,,,,
event:german-emperor-renounces-throne,actor:kaiser-william-hohenzollern,CAUSAL_LINK,CAUSES,,,,,
event:german-emperor-renounces-throne,actor:prince-max-baden,CAUSAL_LINK,CAUSES,,,,,
event:german-emperor-renounces-throne,topic:german-revolution,CAUSAL_LINK,ENABLES,,,,,
event:german-evacuation-of-fort-vaux,event:french-gains-on-somme,CAUSAL_LINK,CAUSES,,,,,
event:german-feeling-divided,claim:german-feeling-divided,CAUSAL_LINK,CAUSES,,,,,
event:german-front-collapse,topic:german-front,CAUSAL_LINK,CAUSES,,,,,
event:german-front-collapse,topic:western-front,CAUSAL_LINK,CAUSES,,,,,
event:german-frontier-crossing,event:france-premier-cmd,CAUSAL_LINK,CAUSES,,,,,
event:german-gas-and-flame-attacks,claim:german-gas-and-flame-attacks,CAUSAL_LINK,CAUSES,,,,,
event:german-government-response,claim:german-agreement-to-discussion,CAUSAL_LINK,CAUSES,,,,,
event:german-government-response,claim:german-agreement-to-program,CAUSAL_LINK,CAUSES,,,,,
event:german-losses-somme,claim:german-losses-somme,CAUSAL_LINK,CAUSES,,,,,
event:german-military-threat-russia,claim:german-military-threat-russia,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive,claim:british-machine-guns,CAUSAL_LINK,MEDIATES,,,,,
event:german-offensive,claim:german-casualties,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive,claim:german-offensive-failed,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive,event:american-bombing-raids,CAUSAL_LINK,ENABLES,,,,,
event:german-offensive,event:british-advance,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive,event:british-defensive-operations,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive,event:capture-of-bailleul,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive,event:checkmate,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive,event:french-retreat,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive,event:german-confidence-shaken,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive,event:weather-change,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive,topic:flanders-battle,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive,topic:german-offensive,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-champagne,event:lusitania-negotiations,CAUSAL_LINK,MEDIATES,,,,,
event:german-offensive-deferred,event:baker-visit,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:entente-no-signs-of-peace,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:forces-equality,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:german-agent-activities,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:german-air-raids,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:german-chancellor-speech,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:german-courland-recognition,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:german-offensive-preparation,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:german-offensive-probability,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:german-popular-feelings,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:german-propaganda,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:german-russian-expedition,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:german-soldier-morale,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:german-treaty-discussion,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:german-trench-defense,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-deferred,event:german-undersecretary-explanation,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-delayed,event:german-artillery-violent,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-delayed,event:teamsters-strike-chicago,CAUSAL_LINK,ENABLES,,,,,
event:german-offensive-failure,event:french-aggression,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-halted-verdun,claim:german-offensive-halted,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-mitau,event:german-gas-attacks,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-preparation,claim:german-offensive-imminent,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-preparation,event:christmas-giving,CAUSAL_LINK,ENABLES,,,,,
event:german-offensive-preparation,topic:german-offensive,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-verdun,actor:german-war-office,CAUSAL_LINK,CAUSES,,,,,
event:german-offensive-verdun,claim:german-troops-penetrate-chattancourt,CAUSAL_LINK,CAUSES,,,,,
